player_name,tournament_name,tier,date,matches_in_tournament,tournament_par
Aaron SONNENSCHEIN,Hylo Open 2024,Super300,2024-01-29,1,-0.4433
Abhinav THAKUR,SYED MODI India International 2025,Super300,2025-01-25,1,-0.4433
Abhishek YELIGAR,SATHIO GROUP Australian Open 2024,Super500,2024-01-11,1,-0.4433
Ade Resky DWICAHYO,Korea Masters 2023,Super300,2023-01-07,1,-0.8433
Ade Resky DWICAHYO,Hylo Open 2023,Super300,2023-01-31,1,-0.4433
Ade Resky DWICAHYO,Orleans Masters Badminton presented by VICTOR 2024,Super300,2024-01-12,2,-0.8433
Ade Resky DWICAHYO,Syed Modi India International 2024,Super300,2024-01-26,1,-0.2433
Ade Resky DWICAHYO,Hylo Open 2024,Super300,2024-01-29,2,-0.0433
Alap MISHRA,Sands China Ltd. Macau Open Badminton 2024,Super300,2024-01-24,1,-0.6433
Alap MISHRA,Syed Modi India International 2024,Super300,2024-01-26,1,-0.2433
Alap MISHRA,SYED MODI India International 2025,Super300,2025-01-25,2,0.1567
Alex LANIER,Syed Modi India International 2023,Super300,2023-01-28,4,0.3567
Alex LANIER,Hylo Open 2023,Super300,2023-01-31,4,0.3567
Alex LANIER,YONEX Canada Open 2024,Super500,2024-01-02,5,0.5837
Alex LANIER,CLASH ROYALE Arctic Open 2024 powered by YONEX,Super500,2024-01-08,3,0.6734
Alex LANIER,Kumamoto Masters Japan 2024,Super500,2024-01-12,1,-0.4433
Alex LANIER,Orleans Masters Badminton presented by VICTOR 2024,Super300,2024-01-12,3,-0.3766
Alex LANIER,VICTOR Denmark Open 2024,Super750,2024-01-15,4,0.6617
Alex LANIER,LI-NING China Masters 2024,Super750,2024-01-19,2,0.4267
Alex LANIER,YONEX Swiss Open 2024,Super300,2024-01-19,2,0.1567
Alex LANIER,DAIHATSU Japan Open 2024,Super750,2024-01-20,5,1.0487
Alex LANIER,YONEX US Open 2024,Super300,2024-01-25,1,-0.4433
Alex LANIER,Korea Open 2024,Super500,2024-01-27,1,-0.2433
Alex LANIER,YONEX German Open 2024,Super300,2024-01-27,2,-0.0433
Alex LANIER,KAPAL API Indonesia Open 2025,Super1000,2025-01-03,3,0.57
Alex LANIER,Orleans Masters Badminton 2025 presented by VICTOR,Super300,2025-01-04,5,0.9167
Alex LANIER,PETRONAS Malaysia Open 2025,Super1000,2025-01-07,1,-0.4433
Alex LANIER,YONEX All England Open Badminton Championships 2025,Super1000,2025-01-11,4,0.6767
Alex LANIER,VICTOR Denmark Open 2025,Super750,2025-01-14,4,0.3867
Alex LANIER,YONEX-SUNRISE India Open 2025,Super750,2025-01-14,2,0.6917
Alex LANIER,DAIHATSU Japan Open 2025,Super750,2025-01-15,5,0.9387
Alex LANIER,LI-NING China Masters 2025,Super750,2025-01-16,3,0.3567
Alex LANIER,YONEX French Open 2025,Super750,2025-01-21,1,-0.2433
Alex LANIER,VICTOR China Open 2025,Super1000,2025-01-22,1,-0.2433
Alex LANIER,KFF Singapore Badminton Open 2025,Super750,2025-01-27,1,-0.2433
Alex LANIER,HYLO Open 2025,Super500,2025-01-28,4,0.3967
Alex LANIER,YONEX All England Open Badminton Championships 2026,Super1000,2026-01-03,1,-0.2433
Alex LANIER,PETRONAS Malaysia Open 2026,Super1000,2026-01-06,3,0.5034
Alex LANIER,YONEX-SUNRISE India Open 2026,Super750,2026-01-13,1,-0.0433
Alex LANIER,Orleans Masters Badminton 2026 presented by VICTOR,Super300,2026-01-17,5,0.8967
Alwi FARHAN,Korea Masters 2023,Super300,2023-01-07,1,0.1567
Alwi FARHAN,Syed Modi India International 2023,Super300,2023-01-28,3,0.3567
Alwi FARHAN,YONEX Taipei Open 2024,Super300,2024-01-03,2,0.3567
Alwi FARHAN,SATHIO GROUP Australian Open 2024,Super500,2024-01-11,2,0.2817
Alwi FARHAN,Kumamoto Masters Japan 2024,Super500,2024-01-12,1,-0.4433
Alwi FARHAN,YONEX Swiss Open 2024,Super300,2024-01-19,2,0.2567
Alwi FARHAN,Sands China Ltd. Macau Open Badminton 2024,Super300,2024-01-24,4,0.3067
Alwi FARHAN,PRINCESS SIRIVANNAVARI Thailand Masters 2024,Super300,2024-01-30,1,-0.4433
Alwi FARHAN,KAPAL API Indonesia Open 2025,Super1000,2025-01-03,2,0.2567
Alwi FARHAN,Orleans Masters Badminton 2025 presented by VICTOR,Super300,2025-01-04,1,-0.4433
Alwi FARHAN,LI-NING Hong Kong Open 2025,Super500,2025-01-09,3,0.6
Alwi FARHAN,Kumamoto Masters Japan 2025,Super500,2025-01-11,2,0.2817
Alwi FARHAN,TOYOTA Thailand Open 2025,Super500,2025-01-13,2,0.0817
Alwi FARHAN,VICTOR Denmark Open 2025,Super750,2025-01-14,1,-0.4433
Alwi FARHAN,DAIHATSU Japan Open 2025,Super750,2025-01-15,2,0.3067
Alwi FARHAN,LI-NING China Masters 2025,Super750,2025-01-16,1,-0.4433
Alwi FARHAN,SATHIO GROUP Australian Open 2025,Super500,2025-01-18,3,0.2567
Alwi FARHAN,PERODUA Malaysia Masters 2025,Super500,2025-01-20,2,0.2817
Alwi FARHAN,YONEX French Open 2025,Super750,2025-01-21,3,0.4367
Alwi FARHAN,VICTOR China Open 2025,Super1000,2025-01-22,1,-0.4433
Alwi FARHAN,SUWON VICTOR Korea Open 2025,Super500,2025-01-23,4,0.3992
Alwi FARHAN,YONEX German Open 2025,Super300,2025-01-25,2,0.1567
Alwi FARHAN,PRINCESS SIRIVANNAVARI Thailand Masters 2025,Super300,2025-01-28,3,0.69
Alwi FARHAN,SANDS CHINA LTD Macau Open 2025,Super300,2025-01-29,5,0.9167
Alwi FARHAN,YONEX All England Open Badminton Championships 2026,Super1000,2026-01-03,3,0.5167
Alwi FARHAN,PETRONAS Malaysia Open 2026,Super1000,2026-01-06,1,-0.2433
Alwi FARHAN,YONEX Swiss Open 2026,Super300,2026-01-10,5,0.9567
Alwi FARHAN,DAIHATSU Indonesia Masters 2026,Super500,2026-01-20,5,0.5207
Alwi FARHAN,PRINCESS SIRIVANNAVARI Thailand Masters 2026,Super300,2026-01-27,4,0.4567
Anders ANTONSEN,VICTOR China Open 2023,Super1000,2023-01-05,2,0.3767
Anders ANTONSEN,CLASH OF CLANS Arctic Open 2023 powered by YONEX,Super500,2023-01-10,4,0.3442
Anders ANTONSEN,PETRONAS Malaysia Open 2023,Super1000,2023-01-10,2,0.2567
Anders ANTONSEN,VICTOR Hong Kong Open 2023,Super500,2023-01-12,2,-0.1133
Anders ANTONSEN,KAPAL API GROUP Indonesia Open 2023,Super1000,2023-01-13,1,-0.4433
Anders ANTONSEN,Kumamoto Masters Japan 2023,Super500,2023-01-14,3,0.1234
Anders ANTONSEN,VICTOR Denmark Open 2023,Super750,2023-01-17,2,0.3067
Anders ANTONSEN,YONEX SUNRISE India Open 2023,Super750,2023-01-17,2,0.2167
Anders ANTONSEN,Korea Open 2023,Super500,2023-01-18,5,0.7707
Anders ANTONSEN,LI-NING China Masters 2023,Super750,2023-01-21,2,0.3067
Anders ANTONSEN,DAIHATSU Indonesia Masters 2023,Super500,2023-01-24,2,0.0817
Anders ANTONSEN,YONEX French Open 2023,Super750,2023-01-24,2,0.1067
Anders ANTONSEN,PRINCESS SIRIVANNAVARI Thailand Masters 2023,Super300,2023-01-31,2,0.1567
Anders ANTONSEN,YONEX Canada Open 2024,Super500,2024-01-02,3,0.4567
Anders ANTONSEN,KAPAL API Indonesia Open 2024,Super1000,2024-01-04,5,0.7007
Anders ANTONSEN,YONEX French Open 2024,Super750,2024-01-05,3,0.3567
Anders ANTONSEN,CLASH ROYALE Arctic Open 2024 powered by YONEX,Super500,2024-01-08,1,-0.0433
Anders ANTONSEN,PETRONAS Malaysia Open 2024,Super1000,2024-01-09,5,1.0207
Anders ANTONSEN,YONEX All England Open Badminton Championships 2024,Super1000,2024-01-12,2,0.2567
Anders ANTONSEN,TOYOTA Thailand Open 2024,Super500,2024-01-14,1,-0.2433
Anders ANTONSEN,VICTOR Denmark Open 2024,Super750,2024-01-15,5,0.7287
Anders ANTONSEN,VICTOR China Open 2024,Super1000,2024-01-17,3,0.7034
Anders ANTONSEN,LI-NING China Masters 2024,Super750,2024-01-19,5,1.1287
Anders ANTONSEN,DAIHATSU Japan Open 2024,Super750,2024-01-20,1,-0.2433
Anders ANTONSEN,PERODUA Malaysia Masters 2024,Super500,2024-01-21,3,0.4567
Anders ANTONSEN,DAIHATSU Indonesia Masters 2024,Super500,2024-01-23,5,0.7307
Anders ANTONSEN,Korea Open 2024,Super500,2024-01-27,3,0.4567
Anders ANTONSEN,KFF Singapore Badminton Open 2024,Super750,2024-01-28,2,0.3067
Anders ANTONSEN,KAPAL API Indonesia Open 2025,Super1000,2025-01-03,5,1.2687
Anders ANTONSEN,PETRONAS Malaysia Open 2025,Super1000,2025-01-07,5,0.8287
Anders ANTONSEN,YONEX All England Open Badminton Championships 2025,Super1000,2025-01-11,2,0.3767
Anders ANTONSEN,TOYOTA Thailand Open 2025,Super500,2025-01-13,5,0.6027
Anders ANTONSEN,VICTOR Denmark Open 2025,Super750,2025-01-14,2,0.2067
Anders ANTONSEN,DAIHATSU Japan Open 2025,Super750,2025-01-15,1,-0.2433
Anders ANTONSEN,LI-NING China Masters 2025,Super750,2025-01-16,4,0.4917
Anders ANTONSEN,YONEX Swiss Open 2025,Super300,2025-01-18,2,0.1567
Anders ANTONSEN,DAIHATSU Indonesia Masters 2025,Super500,2025-01-21,1,-0.2433
Anders ANTONSEN,YONEX French Open 2025,Super750,2025-01-21,5,0.7147
Anders ANTONSEN,VICTOR China Open 2025,Super1000,2025-01-22,4,0.6867
Anders ANTONSEN,SUWON VICTOR Korea Open 2025,Super500,2025-01-23,5,1.0247
Anders ANTONSEN,KFF Singapore Badminton Open 2025,Super750,2025-01-27,1,-0.2433
Anders ANTONSEN,YONEX All England Open Badminton Championships 2026,Super1000,2026-01-03,1,-0.6433
Anders ANTONSEN,PETRONAS Malaysia Open 2026,Super1000,2026-01-06,4,0.6767
Anders ANTONSEN,DAIHATSU Indonesia Masters 2026,Super500,2026-01-20,2,0.0817
Anthony Sinisuka GINTING,SATHIO GROUP Australian Open 2023,Super500,2023-01-01,3,0.3234
Anthony Sinisuka GINTING,VICTOR China Open 2023,Super1000,2023-01-05,1,-0.2433
Anthony Sinisuka GINTING,PETRONAS Malaysia Open 2023,Super1000,2023-01-10,3,0.4234
Anthony Sinisuka GINTING,VICTOR Hong Kong Open 2023,Super500,2023-01-12,4,0.4942
Anthony Sinisuka GINTING,KAPAL API GROUP Indonesia Open 2023,Super1000,2023-01-13,5,0.6447
Anthony Sinisuka GINTING,Kumamoto Masters Japan 2023,Super500,2023-01-14,1,-0.2433
Anthony Sinisuka GINTING,VICTOR Denmark Open 2023,Super750,2023-01-17,3,0.3634
Anthony Sinisuka GINTING,YONEX SUNRISE India Open 2023,Super750,2023-01-17,4,0.4317
Anthony Sinisuka GINTING,LI-NING China Masters 2023,Super750,2023-01-21,2,0.3167
Anthony Sinisuka GINTING,DAIHATSU Indonesia Masters 2023,Super500,2023-01-24,2,0.2817
Anthony Sinisuka GINTING,YONEX French Open 2023,Super750,2023-01-24,3,0.43
Anthony Sinisuka GINTING,KAPAL API Indonesia Open 2024,Super1000,2024-01-04,1,-0.4433
Anthony Sinisuka GINTING,YONEX French Open 2024,Super750,2024-01-05,2,0.3067
Anthony Sinisuka GINTING,CLASH ROYALE Arctic Open 2024 powered by YONEX,Super500,2024-01-08,1,-0.0433
Anthony Sinisuka GINTING,PETRONAS Malaysia Open 2024,Super1000,2024-01-09,2,0.3567
Anthony Sinisuka GINTING,LI-NING Hong Kong Open 2024,Super500,2024-01-10,4,0.6017
Anthony Sinisuka GINTING,YONEX All England Open Badminton Championships 2024,Super1000,2024-01-12,5,1.1327
Anthony Sinisuka GINTING,VICTOR Denmark Open 2024,Super750,2024-01-15,1,-0.2433
Anthony Sinisuka GINTING,YONEX SUNRISE India Open 2024,Super750,2024-01-16,3,0.4234
Anthony Sinisuka GINTING,VICTOR China Open 2024,Super1000,2024-01-17,3,0.89
Anthony Sinisuka GINTING,DAIHATSU Japan Open 2024,Super750,2024-01-20,1,-0.2433
Anthony Sinisuka GINTING,DAIHATSU Indonesia Masters 2024,Super500,2024-01-23,4,0.4467
Anthony Sinisuka GINTING,KFF Singapore Badminton Open 2024,Super750,2024-01-28,2,-0.1933
Anthony Sinisuka GINTING,PETRONAS Malaysia Open 2025,Super1000,2025-01-07,2,0.0567
Anthony Sinisuka GINTING,LI-NING Hong Kong Open 2025,Super500,2025-01-09,1,-0.0433
Anthony Sinisuka GINTING,VICTOR Denmark Open 2025,Super750,2025-01-14,1,-0.4433
Anthony Sinisuka GINTING,DAIHATSU Japan Open 2025,Super750,2025-01-15,1,-0.2433
Anthony Sinisuka GINTING,LI-NING China Masters 2025,Super750,2025-01-16,1,-0.4433
Anthony Sinisuka GINTING,YONEX French Open 2025,Super750,2025-01-21,2,0.3067
Anthony Sinisuka GINTING,VICTOR China Open 2025,Super1000,2025-01-22,1,-0.4433
Anthony Sinisuka GINTING,SUWON VICTOR Korea Open 2025,Super500,2025-01-23,2,0.3867
Anthony Sinisuka GINTING,YONEX Swiss Open 2026,Super300,2026-01-10,4,0.4067
Anthony Sinisuka GINTING,Orleans Masters Badminton 2026 presented by VICTOR,Super300,2026-01-17,2,0.1567
Anthony Sinisuka GINTING,DAIHATSU Indonesia Masters 2026,Super500,2026-01-20,2,-0.0183
Aria DINATA,YONEX German Open 2026,Super300,2026-01-24,1,-0.4433
Arnaud MERKLE,CLASH OF CLANS Arctic Open 2023 powered by YONEX,Super500,2023-01-10,2,0.2867
Arnaud MERKLE,YONEX US Open 2023,Super300,2023-01-11,1,0.1567
Arnaud MERKLE,YONEX French Open 2023,Super750,2023-01-24,2,0.2167
Arnaud MERKLE,Syed Modi India International 2023,Super300,2023-01-28,2,0.1567
Arnaud MERKLE,Hylo Open 2023,Super300,2023-01-31,2,-0.3433
Arnaud MERKLE,YONEX Canada Open 2024,Super500,2024-01-02,1,-0.2433
Arnaud MERKLE,YONEX Taipei Open 2024,Super300,2024-01-03,1,-0.4433
Arnaud MERKLE,CLASH ROYALE Arctic Open 2024 powered by YONEX,Super500,2024-01-08,1,-0.2433
Arnaud MERKLE,YONEX Swiss Open 2024,Super300,2024-01-19,1,-0.0433
Arnaud MERKLE,DAIHATSU Japan Open 2024,Super750,2024-01-20,1,-0.0433
Arnaud MERKLE,DAIHATSU Indonesia Masters 2024,Super500,2024-01-23,1,-0.2433
Arnaud MERKLE,YONEX US Open 2024,Super300,2024-01-25,2,0.1567
Arnaud MERKLE,Korea Open 2024,Super500,2024-01-27,1,-0.0433
Arnaud MERKLE,YONEX German Open 2024,Super300,2024-01-27,1,0.1567
Arnaud MERKLE,YONEX Canada Open 2025,Super300,2025-01-01,2,0.0567
Arnaud MERKLE,CLASH OF CLANS Arctic Open 2025 powered by YONEX,Super500,2025-01-07,4,0.5017
Arnaud MERKLE,YONEX US Open 2025,Super300,2025-01-24,1,-0.0433
Arnaud MERKLE,YONEX German Open 2025,Super300,2025-01-25,1,-0.4433
Arnaud MERKLE,HYLO Open 2025,Super500,2025-01-28,1,-0.2433
Arnaud MERKLE,YONEX Swiss Open 2026,Super300,2026-01-10,1,-0.2433
Arnaud MERKLE,Orleans Masters Badminton 2026 presented by VICTOR,Super300,2026-01-17,1,-0.4433
Arnaud MERKLE,DAIHATSU Indonesia Masters 2026,Super500,2026-01-20,1,-0.2433
Arnaud MERKLE,PRINCESS SIRIVANNAVARI Thailand Masters 2026,Super300,2026-01-27,2,0.1567
Arya BHIVPATHAKI,SYED MODI India International 2025,Super300,2025-01-25,1,-0.4433
Asher Jing Jie OOI,SATHIO GROUP Australian Open 2025,Super500,2025-01-18,2,0.2817
Ayush SHETTY,YONEX Canada Open 2024,Super500,2024-01-02,1,-0.8433
Ayush SHETTY,Sands China Ltd. Macau Open Badminton 2024,Super300,2024-01-24,2,0.3567
Ayush SHETTY,YONEX US Open 2024,Super300,2024-01-25,1,-0.4433
Ayush SHETTY,Syed Modi India International 2024,Super300,2024-01-26,3,0.1567
Ayush SHETTY,Hylo Open 2024,Super300,2024-01-29,4,0.4067
Ayush SHETTY,YONEX Canada Open 2025,Super300,2025-01-01,1,-0.2433
Ayush SHETTY,Orleans Masters Badminton 2025 presented by VICTOR,Super300,2025-01-04,4,0.5817
Ayush SHETTY,YONEX Taipei Open 2025,Super300,2025-01-06,4,0.6317
Ayush SHETTY,CLASH OF CLANS Arctic Open 2025 powered by YONEX,Super500,2025-01-07,1,-0.2433
Ayush SHETTY,LI-NING Hong Kong Open 2025,Super500,2025-01-09,3,0.4634
Ayush SHETTY,Kumamoto Masters Japan 2025,Super500,2025-01-11,1,-0.4433
Ayush SHETTY,VICTOR Denmark Open 2025,Super750,2025-01-14,1,-0.2433
Ayush SHETTY,LI-NING China Masters 2025,Super750,2025-01-16,1,-0.2433
Ayush SHETTY,SATHIO GROUP Australian Open 2025,Super500,2025-01-18,3,0.635
Ayush SHETTY,YONEX Swiss Open 2025,Super300,2025-01-18,1,-0.2433
Ayush SHETTY,PERODUA Malaysia Masters 2025,Super500,2025-01-20,2,0.2817
Ayush SHETTY,DAIHATSU Indonesia Masters 2025,Super500,2025-01-21,1,-0.0433
Ayush SHETTY,YONEX French Open 2025,Super750,2025-01-21,1,-0.0433
Ayush SHETTY,SUWON VICTOR Korea Open 2025,Super500,2025-01-23,1,-0.0433
Ayush SHETTY,YONEX US Open 2025,Super300,2025-01-24,5,0.9767
Ayush SHETTY,YONEX German Open 2025,Super300,2025-01-25,1,-0.2433
Ayush SHETTY,HYLO Open 2025,Super500,2025-01-28,3,0.6667
Ayush SHETTY,PRINCESS SIRIVANNAVARI Thailand Masters 2025,Super300,2025-01-28,1,-0.2433
Ayush SHETTY,SANDS CHINA LTD Macau Open 2025,Super300,2025-01-29,2,0.3567
Ayush SHETTY,YONEX All England Open Badminton Championships 2026,Super1000,2026-01-03,1,-0.2433
Ayush SHETTY,PETRONAS Malaysia Open 2026,Super1000,2026-01-06,2,0.3567
Ayush SHETTY,YONEX Swiss Open 2026,Super300,2026-01-10,1,-0.0433
Ayush SHETTY,YONEX-SUNRISE India Open 2026,Super750,2026-01-13,1,-0.4433
Ayush SHETTY,Orleans Masters Badminton 2026 presented by VICTOR,Super300,2026-01-17,2,0.1567
Ayush SHETTY,DAIHATSU Indonesia Masters 2026,Super500,2026-01-20,1,-0.6433
B.M.Rahul BHARADWAJ,SYED MODI India International 2025,Super300,2025-01-25,2,0.0567
Bharat RAGHAV,SYED MODI India International 2025,Super300,2025-01-25,1,-0.4433
Brian YANG,SATHIO GROUP Australian Open 2023,Super500,2023-01-01,1,-0.6433
Brian YANG,VICTOR China Open 2023,Super1000,2023-01-05,2,0.2567
Brian YANG,PETRONAS Malaysia Open 2023,Super1000,2023-01-10,1,-0.2433
Brian YANG,YONEX US Open 2023,Super300,2023-01-11,1,-0.2433
Brian YANG,VICTOR Hong Kong Open 2023,Super500,2023-01-12,1,-0.4433
Brian YANG,KAPAL API GROUP Indonesia Open 2023,Super1000,2023-01-13,2,0.0567
Brian YANG,YONEX SUNRISE India Open 2023,Super750,2023-01-17,1,-0.4433
Brian YANG,Korea Open 2023,Super500,2023-01-18,1,-0.4433
Brian YANG,LI-NING China Masters 2023,Super750,2023-01-21,1,-0.2433
Brian YANG,DAIHATSU Indonesia Masters 2023,Super500,2023-01-24,3,0.5267
Brian YANG,PRINCESS SIRIVANNAVARI Thailand Masters 2023,Super300,2023-01-31,1,-0.2433
Brian YANG,YONEX Canada Open 2024,Super500,2024-01-02,2,0.2817
Brian YANG,KAPAL API Indonesia Open 2024,Super1000,2024-01-04,1,-0.2433
Brian YANG,YONEX French Open 2024,Super750,2024-01-05,1,-0.2433
Brian YANG,CLASH ROYALE Arctic Open 2024 powered by YONEX,Super500,2024-01-08,1,-0.4433
Brian YANG,PETRONAS Malaysia Open 2024,Super1000,2024-01-09,2,0.4567
Brian YANG,Kumamoto Masters Japan 2024,Super500,2024-01-12,1,-0.2433
Brian YANG,YONEX All England Open Badminton Championships 2024,Super1000,2024-01-12,1,-0.6433
Brian YANG,VICTOR Denmark Open 2024,Super750,2024-01-15,1,-0.4433
Brian YANG,YONEX SUNRISE India Open 2024,Super750,2024-01-16,1,-0.0433
Brian YANG,VICTOR China Open 2024,Super1000,2024-01-17,2,0.2567
Brian YANG,LI-NING China Masters 2024,Super750,2024-01-19,1,-0.2433
Brian YANG,DAIHATSU Japan Open 2024,Super750,2024-01-20,1,-0.4433
Brian YANG,PERODUA Malaysia Masters 2024,Super500,2024-01-21,1,-0.4433
Brian YANG,DAIHATSU Indonesia Masters 2024,Super500,2024-01-23,5,0.4767
Brian YANG,Korea Open 2024,Super500,2024-01-27,2,0.0817
Brian YANG,YONEX German Open 2024,Super300,2024-01-27,2,0.1567
Brian YANG,KFF Singapore Badminton Open 2024,Super750,2024-01-28,2,0.3167
Brian YANG,PRINCESS SIRIVANNAVARI Thailand Masters 2024,Super300,2024-01-30,1,-0.8433
Brian YANG,YONEX Canada Open 2025,Super300,2025-01-01,1,-0.4433
Brian YANG,KAPAL API Indonesia Open 2025,Super1000,2025-01-03,1,-0.4433
Brian YANG,IKSAN VICTOR Korea Masters 2025,Super300,2025-01-04,2,-0.0433
Brian YANG,Orleans Masters Badminton 2025 presented by VICTOR,Super300,2025-01-04,1,-0.2433
Brian YANG,YONEX Taipei Open 2025,Super300,2025-01-06,3,0.29
Brian YANG,CLASH OF CLANS Arctic Open 2025 powered by YONEX,Super500,2025-01-07,1,-0.2433
Brian YANG,PETRONAS Malaysia Open 2025,Super1000,2025-01-07,1,-0.4433
Brian YANG,LI-NING Hong Kong Open 2025,Super500,2025-01-09,1,-0.2433
Brian YANG,Kumamoto Masters Japan 2025,Super500,2025-01-11,1,-0.2433
Brian YANG,YONEX All England Open Badminton Championships 2025,Super1000,2025-01-11,1,-0.2433
Brian YANG,YONEX-SUNRISE India Open 2025,Super750,2025-01-14,1,-0.6433
Brian YANG,DAIHATSU Japan Open 2025,Super750,2025-01-15,1,-0.2433
Brian YANG,PERODUA Malaysia Masters 2025,Super500,2025-01-20,1,-0.4433
Brian YANG,DAIHATSU Indonesia Masters 2025,Super500,2025-01-21,2,0.3867
Brian YANG,YONEX French Open 2025,Super750,2025-01-21,2,0.4167
Brian YANG,VICTOR China Open 2025,Super1000,2025-01-22,2,0.3567
Brian YANG,YONEX US Open 2025,Super300,2025-01-24,5,0.5167
Brian YANG,YONEX German Open 2025,Super300,2025-01-25,2,0.1567
Brian YANG,KFF Singapore Badminton Open 2025,Super750,2025-01-27,1,-0.4433
Brian YANG,SANDS CHINA LTD Macau Open 2025,Super300,2025-01-29,2,0.1567
Brian YANG,YONEX All England Open Badminton Championships 2026,Super1000,2026-01-03,1,-0.4433
Brian YANG,PETRONAS Malaysia Open 2026,Super1000,2026-01-06,1,-0.4433
Brian YANG,YONEX Swiss Open 2026,Super300,2026-01-10,2,-0.0433
Brian YANG,YONEX-SUNRISE India Open 2026,Super750,2026-01-13,2,0.4917
Brian YANG,DAIHATSU Indonesia Masters 2026,Super500,2026-01-20,1,-0.2433
Brian YANG,PRINCESS SIRIVANNAVARI Thailand Masters 2026,Super300,2026-01-27,3,0.3567
CHAN Yin Chak,SATHIO GROUP Australian Open 2023,Super500,2023-01-01,1,-0.6433
CHAN Yin Chak,PRINCESS SIRIVANNAVARI Thailand Masters 2023,Super300,2023-01-31,2,0.1567
CHAN Yin Chak,YONEX Taipei Open 2024,Super300,2024-01-03,1,-0.2433
CHAN Yin Chak,Korea Masters 2024,Super300,2024-01-05,1,-0.2433
CHAN Yin Chak,LI-NING Hong Kong Open 2024,Super500,2024-01-10,1,-0.6433
CHAN Yin Chak,TOYOTA Thailand Open 2024,Super500,2024-01-14,1,-0.2433
CHAN Yin Chak,Korea Open 2024,Super500,2024-01-27,1,-0.6433
CHAN Yin Chak,YONEX Taipei Open 2025,Super300,2025-01-06,1,-0.4433
CHEAM June Wei,Korea Open 2023,Super500,2023-01-18,1,-0.4433
CHEAM June Wei,DAIHATSU Indonesia Masters 2023,Super500,2023-01-24,1,-0.6433
CHEAM June Wei,Syed Modi India International 2023,Super300,2023-01-28,2,0.2567
CHEAM June Wei,PRINCESS SIRIVANNAVARI Thailand Masters 2023,Super300,2023-01-31,2,-0.0433
CHEAM June Wei,YONEX Taipei Open 2024,Super300,2024-01-03,1,-0.2433
CHEAM June Wei,LI-NING Hong Kong Open 2024,Super500,2024-01-10,1,-0.4433
CHEAM June Wei,Orleans Masters Badminton presented by VICTOR 2024,Super300,2024-01-12,3,-0.4433
CHEAM June Wei,Sands China Ltd. Macau Open Badminton 2024,Super300,2024-01-24,1,-0.0433
CHEAM June Wei,Syed Modi India International 2024,Super300,2024-01-26,2,-0.0433
CHEAM June Wei,YONEX German Open 2024,Super300,2024-01-27,1,0.1567
CHEAM June Wei,PRINCESS SIRIVANNAVARI Thailand Masters 2024,Super300,2024-01-30,2,-0.2433
CHEAM June Wei,IKSAN VICTOR Korea Masters 2025,Super300,2025-01-04,1,-0.4433
CHEAM June Wei,Orleans Masters Badminton 2025 presented by VICTOR,Super300,2025-01-04,1,-0.2433
CHEAM June Wei,YONEX Taipei Open 2025,Super300,2025-01-06,1,-0.4433
CHEAM June Wei,YONEX German Open 2025,Super300,2025-01-25,2,0.0567
CHEAM June Wei,PRINCESS SIRIVANNAVARI Thailand Masters 2025,Super300,2025-01-28,1,-0.2433
CHEAM June Wei,SANDS CHINA LTD Macau Open 2025,Super300,2025-01-29,1,-0.2433
CHEN Chi Ting,YONEX Taipei Open 2024,Super300,2024-01-03,1,-0.4433
CHENG Kai,YONEX Taipei Open 2024,Super300,2024-01-03,1,-0.4433
CHI Yu Jen,SATHIO GROUP Australian Open 2023,Super500,2023-01-01,2,0.3817
CHI Yu Jen,Korea Masters 2023,Super300,2023-01-07,1,-0.8433
CHI Yu Jen,YONEX US Open 2023,Super300,2023-01-11,2,-0.3433
CHI Yu Jen,Kumamoto Masters Japan 2023,Super500,2023-01-14,1,-0.4433
CHI Yu Jen,Syed Modi India International 2023,Super300,2023-01-28,5,0.6367
CHI Yu Jen,YONEX Taipei Open 2024,Super300,2024-01-03,5,0.8567
CHI Yu Jen,Korea Masters 2024,Super300,2024-01-05,2,0.1567
CHI Yu Jen,LI-NING Hong Kong Open 2024,Super500,2024-01-10,2,0.3867
CHI Yu Jen,SATHIO GROUP Australian Open 2024,Super500,2024-01-11,2,0.1817
CHI Yu Jen,Kumamoto Masters Japan 2024,Super500,2024-01-12,3,0.5684
CHI Yu Jen,Orleans Masters Badminton presented by VICTOR 2024,Super300,2024-01-12,4,0.3567
CHI Yu Jen,TOYOTA Thailand Open 2024,Super500,2024-01-14,2,0.0817
CHI Yu Jen,LI-NING China Masters 2024,Super750,2024-01-19,1,-0.2433
CHI Yu Jen,YONEX Swiss Open 2024,Super300,2024-01-19,2,0.2567
CHI Yu Jen,DAIHATSU Japan Open 2024,Super750,2024-01-20,1,-0.4433
CHI Yu Jen,PERODUA Malaysia Masters 2024,Super500,2024-01-21,1,-0.2433
CHI Yu Jen,Sands China Ltd. Macau Open Badminton 2024,Super300,2024-01-24,1,-0.0433
CHI Yu Jen,Madrid Spain Masters 2024 by IBERDROLA,Super300,2024-01-26,1,-0.0433
CHI Yu Jen,Korea Open 2024,Super500,2024-01-27,1,-0.4433
CHI Yu Jen,PRINCESS SIRIVANNAVARI Thailand Masters 2024,Super300,2024-01-30,2,-0.0433
CHI Yu Jen,KAPAL API Indonesia Open 2025,Super1000,2025-01-03,1,-0.4433
